season,date_aired,run_time,format,monster_name,monster_gender,monster_type,monster_subtype,monster_species,monster_real,monster_amount,caught_fred,caught_daphnie,caught_velma,caught_shaggy,caught_scooby,captured_fred,captured_daphnie,captured_velma,captured_shaggy,captured_scooby,unmask_fred,unmask_daphnie,unmask_velma,unmask_shaggy,unmask_scooby,snack_fred,snack_daphnie,snack_velma,snack_shaggy,snack_scooby,unmask_other,caught_other,caught_not,jeepers,jinkies,my_glasses,just_about_wrapped_up,zoinks,groovy,scooby_doo_where_are_you,rooby_rooby_roo,year,caught_by,species
1,,22,TV Series,"Dr. Phineus Phibes,Agent 3,Agent 4,Agent 5,Agent 6,Agent 7,Agent,9,Agent 10,Agent 11,Agent 12,Agent 13,Dr. Trebal,Misty Swiss","Male,Male,Male,Male,Male,Male,Male,Male,Male,Male,Male,Male,Male,Male,Male,Female","Super-Villain,Disguised,Disguised,Disguised,Disguised,Disguised,Disguised,Disguised,Disguised,Disguised,Disguised,Dr. Trebal,Super-Villain","Doctor,Agent,Agent,Agent,Agent,Agent,Agent,Agent,Agent,Agent,Agent,Doctor,Agent",,True,13,,,,False,False,,,,False,False,,,,False,False,,,,False,False,False,False,True,,,,,0.0,0.0,0.0,1.0,,Not Caught,Misc
1,,22,TV Series,"Dr. Phineus Phibes,Agent 3,Agent 4,Agent 5,Agent 6,Agent 7,Agent,9,Agent 10,Agent 11,Agent 12,Agent 13,Dr. Trebal,Misty Swiss","Male,Male,Male,Male,Male,Male,Male,Male,Male,Male,Male,Male,Male,Male,Male,Female","Super-Villain,Disguised,Disguised,Disguised,Disguised,Disguised,Disguised,Disguised,Disguised,Disguised,Disguised,Dr. Trebal,Super-Villain","Doctor,Agent,Agent,Agent,Agent,Agent,Agent,Agent,Agent,Agent,Agent,Doctor,Agent",Human,True,13,,,,False,False,,,,False,False,,,,False,False,,,,False,False,False,False,True,,,,,0.0,0.0,0.0,1.0,,Not Caught,Humanoid
1,2006-10-07,23,TV Series,"Dr. Phineus Phibes,Agent 1,Agent 2,Agent 3,Agent 8,Agent 11,Dr. Trebla","Male,Male,Male,Male,Male,Male,Male","Super-Villain,Disguised,Disguised,Disguised,Disguised,Disguised,Super-Villain","Doctor,Agent,Agent,Agent,Agent,Agent,Doctor",Human,True,7,,,,False,False,,,,True,True,,,,False,False,,,,True,False,False,False,True,,,,,3.0,0.0,0.0,1.0,2006.0,Not Caught,Humanoid
1,,23,TV Series,"Dr. Phineus Phibes,A.R.T.,Agent 2,Dr. Trebla","Male,Male,Male,Male","Super-Villain,Mechanical,Disguised,Super-Villain","Doctor,Robot,Agent,Doctor",Human,True,4,,,,False,False,,,,False,False,,,,False,False,,,,True,False,False,False,True,,,,,1.0,0.0,0.0,1.0,,Not Caught,Humanoid
1,,23,TV Series,"Dr. Phineus Phibes,A.R.T.,Agent 2,Dr. Trebla","Male,Male,Male,Male","Super-Villain,Mechanical,Disguised,Super-Villain","Doctor,Robot,Agent,Doctor",Object,True,4,,,,False,False,,,,False,False,,,,False,False,,,,True,False,False,False,True,,,,,1.0,0.0,0.0,1.0,,Not Caught,Object
1,,23,TV Series,"Dr. Phineus Phibes,Dr. Trebla,Kevin,Mark,Ricky,Agent 1,Agent 2","Male,Male,Male,Male,Male,Male,Male","Super-Villain,Super-Villain,Mechanical,Super-Villain,Super-Villain,Disguised,Disguised","Doctor,Doctor,Computer,Nerd,Nerd,Agent,Agent",Human,True,7,,,,False,False,,,,False,False,,,,False,False,,,,True,False,False,False,True,,,,,2.0,0.0,0.0,2.0,,Not Caught,Humanoid
1,,23,TV Series,"Dr. Phineus Phibes,Dr. Trebla,Kevin,Mark,Ricky,Agent 1,Agent 2","Male,Male,Male,Male,Male,Male,Male","Super-Villain,Super-Villain,Mechanical,Super-Villain,Super-Villain,Disguised,Disguised","Doctor,Doctor,Computer,Nerd,Nerd,Agent,Agent",Object,True,7,,,,False,False,,,,False,False,,,,False,False,,,,True,False,False,False,True,,,,,2.0,0.0,0.0,2.0,,Not Caught,Object
1,2006-11-18,22,TV Series,"Dr. Phineus Phibes,Agent 1,Agent 2,Agent 3,Agent 4,Agent 7,Agent 10,Agent 11,Agent 12,Agent 13,Dr. Trebla","Male,Male,Male,Male,Male,Male,Male,Male,Male,Male,Male","Super-Villain,Disguised,Disguised,Disguised,Disguised,Disguised,Disguised,Disguised,Disguised,Disguised,Super-Villain","Doctor,Agent,Agent,Agent,Agent,Agent,Agent,Agent,Agent,Agent,Doctor",Human,True,11,,,,False,False,,,,False,False,,,,False,False,,,,True,False,False,False,True,,,,,1.0,0.0,0.0,1.0,2006.0,Not Caught,Humanoid
1,2007-02-02,23,TV Series,"Dr. Phineus Phibes,Bruce,Brucey,Agent 13,Mark,Ricky,Dr. Trebla","Male,Male,Male,Male,Male,Male,Male","Super-Villain,Super-Villain,Super-Villain,Disguised,Super-Villain,Super-Villain,Super-Villain","Doctor,Poacher,Poacher,Agent,Nerd,Nerd,Doctor",Human,True,7,,,,False,False,,,,True,True,,,,False,False,,,,True,False,False,True,False,,,,,1.0,0.0,0.0,1.0,2007.0,Other,Humanoid
1,2007-02-10,23,TV Series,"Dr. Phineus Phibes,Agent 4,Agent 13","Male,Male,Male","Super-Villain,Disguised,Disguised","Doctor,Agent,Agent",Human,True,3,,,,False,True,,,,False,False,,,,False,True,,,,True,False,False,False,False,,,,,3.0,0.0,0.0,1.0,2007.0,Scooby,Humanoid
1,2007-02-17,22,TV Series,"Dr. Phineus Phibes,Dr. Trebla,Chef Suki Sukihari,Agent 2,Agent 5,Agent 8","Male,Male,Male,Male,Male,Male","Super-Villain,Super-Villain,Super-Villain,Disguised,Disguised,Disguised","Doctor,Doctor,Chef,Agent,Agent,Agent",Human,True,6,,,,False,False,,,,False,False,,,,False,False,,,,True,False,False,False,True,,,,,1.0,0.0,0.0,1.0,2007.0,Not Caught,Humanoid
1,2007-02-24,23,TV Series,"Dr. Phineus Phibes,Dr. Trebla,Agent 1,Agent 2,Mark,Ricky","Male,Male,Male,Male,Male,Male","Super-Villain,Super-Villain,Disguised,Disguised,Super-Villain,Super-Villain","Doctor,Doctor,Agent,Agent,Nerd,Nerd",Human,True,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0.0,4.0,0.0,0.0,2.0,0.0,0.0,2.0,2007.0,Not Caught,Humanoid
1,2007-03-03,22,TV Series,"Dr. Phineus Phibes,Dr. Trebla,Dr. Speed,Agent 1,Agent 2,Agent 5,Agent 6,Agent 8,Agent 11,Agent 12,Agent 13","Male,Male,Male,Male,Male,Male,Male,Male,Male,Male,Male","Super-Villain,Super-Villain,Super-Villain,Disguised,Disguised,Disguised,Disguised,Disguised,Disguised,Disguised,Disguised","Doctor,Doctor,Doctor,Agent,Agent,Agent,Agent,Agent,Agent,Agent,Agent",Human,True,11,,,,False,False,,,,False,False,,,,False,False,,,,True,False,False,False,True,,,,,0.0,0.0,0.0,1.0,2007.0,Not Caught,Humanoid
1,2007-04-28,23,TV Series,"Dr. Phineus Phibes,Dr. Trebla,Agent 1,Agent 2,Mark,Ricky,Agent,4,Agent 7,Agent 11","Male,Male,Male,Male,Male,Male,Male,Male,Male","Super-Villain,Super-Villain,Disguised,Disguised,Super-Villain,Super-Villain,Disguised,Disguised,Disguised","Doctor,Doctor,Agent,Agent,Nerd,Nerd,Agent,Agent,Agent",Human,True,9,,,,False,False,,,,False,False,,,,False,False,,,,True,False,False,False,True,,,,,1.0,0.0,0.0,1.0,2007.0,Not Caught,Humanoid
1,2007-05-05,22,TV Series,"Dr. Phineus Phibes,Menace,Mr. Invisible,Cat Lady,Agent 2","Male,Male,Male,Female,Male","Super-Villain,Super-Villain,Super-Villain,Super-Villain,Disguised","Doctor,Wrestler,Invisible,Super-Villain,Agent",Human,True,5,,,,False,False,,,,False,False,,,,False,False,,,,True,False,False,False,False,,,,,1.0,0.0,0.0,1.0,2007.0,Unknown,Humanoid
2,2007-09-22,23,TV Series,"Dr. Phineus Phibes,Dr. Trebla,Agent 1,Agent 2,Agent 5,Agent 6,Agent 7,Agent 9,Mark,Ricky","Male,Male,Male,Male,Male,Male,Male,Male,Male,Male","Super-Villain,Super-Villain,Disguised,Disguised,Disguised,Disguised,Disguised,Disguised,Super-Villain,Super-Villain","Doctor,Doctor,Agent,Agent,Agent,Agent,Agent,Agent,Nerd,Nerd",Human,True,10,,,,False,False,,,,False,False,,,,False,False,,,,True,False,False,False,True,,,,,1.0,0.0,0.0,2.0,2007.0,Not Caught,Humanoid
2,2007-09-29,23,TV Series,"Dr. Phineus Phibes,Agent 1,Agent 2,Agent 4,Mark,Ricky,Dr. Trebla,Menace","Male,Male,Male,Male,Male,Male,Male,Male","Super-Villain,Disguised,Disguised,Disguised,Super-Villain,Super-Villain,Super-Villain,Super-Villain,Super-Villain","Doctor,Agent,Agent,Agent,Nerd,Nerd,Doctor,Wrestler",Human,True,8,,,,False,False,,,,False,False,,,,False,False,,,,True,False,False,False,True,,,,,1.0,0.0,2.0,1.0,2007.0,Not Caught,Humanoid
2,2007-10-06,22,TV Series,"Dr. Phineus Phibes,Agent 1,Agent 2,Agent 3,Agent 4,Agent 5,Agent 6,Agent 8,Agent 9,Dr Trebla","Male,Male,Male,Male,Male,Male,Male,Male,Male,Male","Super-Villain,Disguised,Disguised,Disguised,Disguised,Disguised,Disguised,Disguised,Disguised,Super-Villain","Doctor,Agent,Agent,Agent,Agent,Agent,Agent,Agent,Agent,Doctor",Human,True,10,,,,False,False,,,,False,False,,,,False,False,,,,False,True,False,False,True,,,,,0.0,0.0,0.0,1.0,2007.0,Not Caught,Humanoid
2,,23,TV Series,"Dr. Phineus Phibes,Agent 1,Agent 2,Agent 3,Agent 4,Agent 5,Agent 7,Agent 8,Agent 9,Agent 11,Agent 12,Agent 13,Dr Trebla","Male,Male,Male,Male,Male,Male,Male,Male,Male,Male,Male,Male,Male","Super-Villain,Disguised,Disguised,Disguised,Disguised,Disguised,Disguised,Disguised,Disguised,Disguised, Disguised, Disguised,Super-Villain","Doctor,Agent,Agent,Agent,Agent,Agent,Agent,Agent,Agent,Agent,Agent,Agent,Doctor",,True,13,,,,False,False,,,,False,True,,,,False,False,,,,True,False,False,False,True,,,,,3.0,0.0,0.0,1.0,,Not Caught,Misc
2,,23,TV Series,"Dr. Phineus Phibes,Agent 1,Agent 2,Agent 3,Agent 4,Agent 5,Agent 7,Agent 8,Agent 9,Agent 11,Agent 12,Agent 13,Dr Trebla","Male,Male,Male,Male,Male,Male,Male,Male,Male,Male,Male,Male,Male","Super-Villain,Disguised,Disguised,Disguised,Disguised,Disguised,Disguised,Disguised,Disguised,Disguised, Disguised, Disguised,Super-Villain","Doctor,Agent,Agent,Agent,Agent,Agent,Agent,Agent,Agent,Agent,Agent,Agent,Doctor",Human,True,13,,,,False,False,,,,False,True,,,,False,False,,,,True,False,False,False,True,,,,,3.0,0.0,0.0,1.0,,Not Caught,Humanoid
2,2007-11-03,23,TV Series,"Dr. Phineus Phibes,Clown Phibes,Evil Phibes,Peekaboo Phibes,Klepto Phibes,Kung Fu Phibes,Pirate Phibes,Pantsing Phibes,Mark,Ricky,Dr. Trebla","Male,Male,Male,Male,Male,Male,Male,Male,Male,Male,Male","Super-Villain,Super-Villain,Super-Villain,Super-Villain,Super-Villain,Super-Villain,Super-Villain,Super-Villain,Super-Villain,Super-Villain,Super-Villain","Doctor,Clown,Doctor,Playful,Burglar,Kung Fu,Pirate,Doctor,Nerd,Nerd,Doctor",Human,True,11,,,,False,False,,,,False,False,,,,False,False,,,,True,False,False,False,True,,,,,1.0,0.0,0.0,1.0,2007.0,Not Caught,Humanoid
2,2007-11-10,22,TV Series,"Dr. Phineus Phibes,Agent 1,Agent 2,Dr. Trebla","Male,Male,Male,Male","Super-Villain,Disguised,Disguised,Super-Villain","Doctor,Agent,Agent,Doctor",Human,True,4,,,,False,False,,,,False,False,,,,False,False,,,,True,False,False,False,True,,,,,0.0,0.0,0.0,3.0,2007.0,Not Caught,Humanoid
2,2007-12-01,23,TV Series,"Dr. Phineus Phibes,Evil Phibes,Agent 1,Agent 2,Agent 3,Agent 4,Agent 13,Dr. Trebla","Male,Male,Male,Male,Male,Male,Male,Male","Super-Villain,Super-Villain,Disguised,Disguised,Disguised,Disguised,Disguised,Super-Villain","Doctor,Doctor,Agent,Agent,Agent,Agent,Agent,Doctor",Human,True,8,,,,False,False,,,,False,False,,,,False,False,,,,True,False,False,False,True,,,,,1.0,0.0,0.0,1.0,2007.0,Not Caught,Humanoid
2,,22,TV Series,"Dr. Phineus Phibes,Agent 1,Agent 2,Mark,Ricky,Dr. Trebla,Rusty,Bacon,Mummy,Frankenstein,Dracula,Swamp Monster","Male,Male,Male,Male,Male,Male,Male,Male,Male,Male,Male,Male","Super-Villain,Disguised,Disguised,Super-Villain,Super-Villain,Super-Villain,Animal,Animal,Undead,Undead,Undead,Animal","Doctor,Agent,Agent,Nerd,Nerd,Doctor,Werewolf,Pig,Mummy,Frankenstin's Monster,Vampire,Swamp Monster",Pig,True,12,,,,False,False,,,,False,False,,,,False,False,,,,True,False,False,False,True,,,,,1.0,0.0,0.0,1.0,,Not Caught,Animal
2,,22,TV Series,"Dr. Phineus Phibes,Agent 1,Agent 2,Mark,Ricky,Dr. Trebla,Rusty,Bacon,Mummy,Frankenstein,Dracula,Swamp Monster","Male,Male,Male,Male,Male,Male,Male,Male,Male,Male,Male,Male","Super-Villain,Disguised,Disguised,Super-Villain,Super-Villain,Super-Villain,Animal,Animal,Undead,Undead,Undead,Animal","Doctor,Agent,Agent,Nerd,Nerd,Doctor,Werewolf,Pig,Mummy,Frankenstin's Monster,Vampire,Swamp Monster",Human,True,12,,,,False,False,,,,False,False,,,,False,False,,,,True,False,False,False,True,,,,,1.0,0.0,0.0,1.0,,Not Caught,Humanoid
2,,22,TV Series,"Dr. Phineus Phibes,Agent 1,Agent 2,Mark,Ricky,Dr. Trebla,Rusty,Bacon,Mummy,Frankenstein,Dracula,Swamp Monster","Male,Male,Male,Male,Male,Male,Male,Male,Male,Male,Male,Male","Super-Villain,Disguised,Disguised,Super-Villain,Super-Villain,Super-Villain,Animal,Animal,Undead,Undead,Undead,Animal","Doctor,Agent,Agent,Nerd,Nerd,Doctor,Werewolf,Pig,Mummy,Frankenstin's Monster,Vampire,Swamp Monster",Swamp-Monster,True,12,,,,False,False,,,,False,False,,,,False,False,,,,True,False,False,False,True,,,,,1.0,0.0,0.0,1.0,,Not Caught,Fantastical
2,2008-02-02,23,TV Series,"Dr. Phineus Phibes,Agent 1,Agent 2,Agent 3,Agent 4,Agent 7,Agent 8,Agent 9,Agent 11,Agent 13,Mark,Ricky,Dr. Trebla","Male,Male,Male,Male,Male,Male,Male,Male,Male,Male,Male,Male,Male","Super-Villain,Disguised,Disguised,Disguised,Disguised,Disguised,Disguised,Disguised,Disguised,Disguised,Super-Villain,Super-Villain,Super-Villain","Doctor,Agent,Agent,Agent,Agent,Agent,Agent,Agent,Agent,Agent,Nerd,Nerd,Doctor",Human,True,13,,,,False,False,,,,False,False,,,,False,False,,,,False,False,False,False,True,,,,,0.0,0.0,0.0,1.0,2008.0,Not Caught,Humanoid
2,2008-02-16,23,TV Series,"Dr. Phineus Phibes,Agent 1,Agent 2,Agent 3,Agent 4,Agent 8,Agent 9,Agent 11,Dr. Trebla","Male,Male,Male,Male,Male,Male,Male,Male,Male","Super-Villain,Disguised,Disguised,Disguised,Disguised,Disguised,Disguised,Disguised,Super-Villain","Doctor,Agent,Agent,Agent,Agent,Agent,Agent,Agent,Doctor",Human,True,9,,,,False,False,,,,False,False,,,,False,False,,,,True,False,False,False,True,,,,,1.0,0.0,0.0,1.0,2008.0,Not Caught,Humanoid
2,,23,TV Series,"Dr. Phineus Phibes,Agent 1,Agent 2,Agent 4,Mark,Ricky,Dr. Trebla,Menace,Super Bulls,Cocky","Male,Male,Male,Male,Male,Male,Male,Male,Male","Super-Villain,Disguised,Disugised,Disguised,Super-Villain,Super-Villain,Super-Villain,Animal,Animal","Doctor,Agent,Agent,Agent,Nerd,Nerd,Doctor,Bull,Giant",Rooster,True,9,,,,False,False,,,,False,False,,,,False,False,,,,True,False,False,False,True,,,,,1.0,0.0,0.0,1.0,,Not Caught,Animal
2,,23,TV Series,"Dr. Phineus Phibes,Agent 1,Agent 2,Agent 4,Mark,Ricky,Dr. Trebla,Menace,Super Bulls,Cocky","Male,Male,Male,Male,Male,Male,Male,Male,Male","Super-Villain,Disguised,Disugised,Disguised,Super-Villain,Super-Villain,Super-Villain,Animal,Animal","Doctor,Agent,Agent,Agent,Nerd,Nerd,Doctor,Bull,Giant",Human,True,9,,,,False,False,,,,False,False,,,,False,False,,,,True,False,False,False,True,,,,,1.0,0.0,0.0,1.0,,Not Caught,Humanoid
2,,23,TV Series,"Dr. Phineus Phibes,Agent 1,Agent 2,Agent 4,Mark,Ricky,Dr. Trebla,Menace,Super Bulls,Cocky","Male,Male,Male,Male,Male,Male,Male,Male,Male","Super-Villain,Disguised,Disugised,Disguised,Super-Villain,Super-Villain,Super-Villain,Animal,Animal","Doctor,Agent,Agent,Agent,Nerd,Nerd,Doctor,Bull,Giant",Bull,True,9,,,,False,False,,,,False,False,,,,False,False,,,,True,False,False,False,True,,,,,1.0,0.0,0.0,1.0,,Not Caught,Animal
2,,23,TV Series,"Zoinks,Dr. Phineus Phibes,Agent 1,Agent 2,Mark,Ricky,Dr. Trebla,Groovy Don","Male,Male,Male,Male,Male,Male,Male,Male","Mechanical,Super-Villain,Disguised,Disguised,Super-Villain,Super-Villain,Super-Villain,Mechanical","Dog,Doctor,Agent,Agent,Nerd,Nerd,Doctor,Hippy",Human,True,8,,,,False,False,,,,False,False,,,,False,False,,,,True,False,False,False,True,,,,,16.0,0.0,0.0,1.0,,Not Caught,Humanoid
2,,23,TV Series,"Zoinks,Dr. Phineus Phibes,Agent 1,Agent 2,Mark,Ricky,Dr. Trebla,Groovy Don","Male,Male,Male,Male,Male,Male,Male,Male","Mechanical,Super-Villain,Disguised,Disguised,Super-Villain,Super-Villain,Super-Villain,Mechanical","Dog,Doctor,Agent,Agent,Nerd,Nerd,Doctor,Hippy",Robot,True,8,,,,False,False,,,,False,False,,,,False,False,,,,True,False,False,False,True,,,,,16.0,0.0,0.0,1.0,,Not Caught,Object
2,2008-03-15,23,TV Series,"Dr. Phineus Phibes,Agent 1,Agent 2,Agent 4,Agent 5,Agent 13,Agent 21,Agent 44,Agent 89,Mark,Ricky,Dr. Trebla","Male,Male,Male,Male,Male,Male,Male,Male,Male,Male,Male,Male","Super-Villain,Disguised,Disguised,Disguised,Disguised,Disguised,Disguised,Disguised,Disguised,Super-Villain,Super-Villain,Super-Villain","Doctor,Agent,Agent,Agent,Agent,Agent,Agent,Agent,Agent,Nerd,Nerd,Doctor",Human,True,12,,,,False,False,,,,False,False,,,,False,False,,,,False,False,False,False,True,,,,,2.0,0.0,0.0,1.0,2008.0,Not Caught,Humanoid
1,2010-04-05,23,TV Series,Slime Mutant,Male,Possessed Object,Slime,Slime-Monster,False,1,True,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2010.0,Fred,Fantastical
1,2010-07-19,23,TV Series,"Creeping Creatures,Creeping Creatures,Creeping Creatures","Male,Female,Male","Animal,Animal,Animal","Humanoid,Humanoid,Humanoid",Alligator,False,3,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2010.0,Fred,Animal
1,2010-07-26,23,TV Series,Ghost Truck,Male,Possessed Object,Truck,Truck,False,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2010.0,Fred,Object
1,2010-08-02,22,TV Series,Man-Crab,Male,Animal,Humanoid,Crab,False,1,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2010.0,Unknown,Animal
1,2010-08-09,22,TV Series,"Que Horrifico,Spookified Kids","Male,Male","Ancient,Possessed","Pupeteer,Kid",Human,False,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,Fred,Humanoid
1,2010-08-16,23,TV Series,Ghost Girl,Female,Ghost,Ghost,Human,False,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,2010.0,Fred,Humanoid
1,2010-08-23,23,TV Series,Phantom,Male,Ghost,Phantom,Human,False,1,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2010.0,Fred,Humanoid
1,2010-08-30,23,TV Series,Gnome,Male,Mythical,Gnome,Human,False,1,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2010.0,Fred,Humanoid
1,2010-09-07,23,TV Series,"Green Humungonaut,Red Humungonaut","Male,Male","Animal,Animal","Humanoid,Humanoid",Ape,False,2,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2010.0,Fred,Animal
1,2010-10-04,23,TV Series,Fright Hound,Male,Mechanical,Robot,Hound,False,1,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,Scooby,Animal
1,2010-10-11,22,TV Series,Vampire,Female,Undead,Vampire,Human,False,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,Scooby,Humanoid
1,2010-10-18,22,TV Series,Char Gar Gothakon,Male,Extraterrestrial,Humanoid,Squid,False,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2010.0,Other,Animal
1,2010-10-25,22,TV Series,Cicada Creature,Male,Animal,Insect,Cicada,False,1,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,Scooby,Creature
1,2011-05-03,22,TV Series,Lord Infernicus,Male,Undead,Skeleton,Human,False,1,False,False,False,False,False,False,True,True,True,True,False,False,False,False,True,False,False,False,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,Other,Humanoid
1,2011-05-10,22,TV Series,Shadowy Orc,Male,Mythical,Orc,Orc,False,1,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2011.0,Unknown,Humanoid
1,2011-05-17,21,TV Series,Aphrodite,Female,Mythical,Pupeteer,Human,False,1,True,False,False,False,False,True,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,Fred,Humanoid
1,2011-05-24,22,TV Series,Danny Darrow,Male,Ancient,Hermit,Human,True,1,True,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2011.0,Fred,Humanoid
1,2011-05-31,22,TV Series,White Wizard,Male,Magician,Wizard,Human,False,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2011.0,Fred,Humanoid
1,2011-06-07,22,TV Series,Nightfright,Male,Mythical,Demon,Demon,False,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2011.0,Fred,Mythical
1,2011-06-14,23,TV Series,"Fish Freaks,Fish Freaks,Fish Freaks,Fish Freaks","Male,Male,Male,Male","Animal,Animal,Animal,Animal","Humanoid,Humanoid,Humanoid,Humanoid",Fish,False,4,True,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2011.0,Fred,Animal
1,2011-06-21,22,TV Series,Manticore,Male,Mythical,Manticore,Manticore,False,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,Scooby,Fantastical
1,2011-06-28,22,TV Series,Headless Horror,Male,Ancient,Humanoid,Jungle-Monster,False,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2011.0,Fred,Fantastical
1,2011-07-05,22,TV Series,Shadowy Figure,Male,Ghost,Shadow,Human,False,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2011.0,Fred,Humanoid
1,2011-07-12,22,TV Series,Ghost of Dead Justice,Male,Ghost,Sheriff,Human,False,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2011.0,Fred,Humanoid
1,2011-07-19,23,TV Series,Obliteratrix,Female,Undead,Assassin,Human,False,1,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2011.0,Other,Humanoid
1,2011-07-26,23,TV Series,Freak of Crystal Cove,Male,Ancient,Humanoid,Beast,False,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2011.0,Fred,Fantastical
Special,2012-07-17,23,TV Series,Fortius,Male,Possessed Object,Statue,Human,False,1,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2012.0,Velma,Humanoid
2,2012-07-30,23,TV Series,Crybaby Clown,Male,Disguised,Clown,Human,False,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2012.0,Not Caught,Humanoid
2,,23,TV Series,"Baba Yaga House,Baba Yaga","Male,Female","Possessed Object,Magician","House,Witch",Human,False,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,Fred,Humanoid
2,,23,TV Series,"Baba Yaga House,Baba Yaga","Male,Female","Possessed Object,Magician","House,Witch",House,False,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,Fred,Object
2,2012-08-01,23,TV Series,Crybaby Clown,Male,Disguised,Clown,Human,False,1,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,2012.0,Fred,Humanoid
